<CODE>
sk
</CODE>
<TRANSITION>
\n\n( * 10 
\n\n( 1 14 
\n\n* \s 36 
\n\n- \s 28 
\n\n1 \s 12 
\n\n1 . 86 
\n\n1 0 17 
\n\n1 1 21 
\n\n1 2 24 
\n\n1 3 17 
\n\n1 4 12 
\n\n1 5 26 
\n\n1 6 16 
\n\n1 7 13 
\n\n1 8 33 
\n\n1 9 53 
\n\n2 . 10 
\n\n2 0 48 
\n\n2 1 14 
\n\n2 2 12 
\n\n2 3 12 
\n\n2 4 13 
\n\n2 5 13 
\n\n2 7 16 
\n\n3 . 18 
\n\n3 0 10 
\n\n3 1 10 
\n\n5 . 11 
\n\n6 . 11 
\n\na \s 63 
\n\na b 20 
\n\na d 11 
\n\na j 19 
\n\na k 96 
\n\na l 63 
\n\na m 15 
\n\na n 42 
\n\na p 119 
\n\na r 47 
\n\na s 19 
\n\na u 138 
\n\na v 14 
\n\na ž 16 
\n\nb a 37 
\n\nb e 41 
\n\nb i 31 
\n\nb l 12 
\n\nb o 147 
\n\nb r 39 
\n\nb u 29 
\n\nc a 19 
\n\nc e 53 
\n\nc h 82 
\n\nc i 11 
\n\nc o 20 
\n\nd a 28 
\n\nd e 162 
\n\nd i 64 
\n\nd n 17 
\n\nd o 124 
\n\nd r 37 
\n\nd u 20 
\n\nd v 12 
\n\nd á 25 
\n\nd ô 15 
\n\nd ň 13 
\n\ne l 13 
\n\ne n 16 
\n\ne p 18 
\n\ne r 11 
\n\ne x 153 
\n\ne š 14 
\n\nf . 20 
\n\nf a 27 
\n\nf e 130 
\n\nf i 33 
\n\nf o 10 
\n\nf r 30 
\n\ng a 29 
\n\ng e 26 
\n\ng r 22 
\n\nh a 36 
\n\nh e 36 
\n\nh i 32 
\n\nh l 45 
\n\nh o 45 
\n\nh r 25 
\n\nh u 13 
\n\ni c 25 
\n\ni d 15 
\n\ni n 163 
\n\ni s 25 
\n\nj . 32 
\n\nj a 209 
\n\nj e 400 
\n\nj o 34 
\n\nj u 19 
\n\nj á 15 
\n\nj ú 184 
\n\nk \s 34 
\n\nk a 87 
\n\nk e 65 
\n\nk l 31 
\n\nk o 132 
\n\nk r 56 
\n\nk u 27 
\n\nk v 14 
\n\nl . 11 
\n\nl a 21 
\n\nl e 45 
\n\nl i 67 
\n\nl o 31 
\n\nl u 12 
\n\nm . 75 
\n\nm a 270 
\n\nm e 129 
\n\nm i 93 
\n\nm n 16 
\n\nm o 70 
\n\nm u 30 
\n\nm á 191 
\n\nm ô 11 
\n\nn a 461 
\n\nn e 105 
\n\nn g 88 
\n\nn i 48 
\n\nn o 149 
\n\nn á 70 
\n\no \s 43 
\n\no b 109 
\n\no c 13 
\n\no d 108 
\n\no k 160 
\n\no n 19 
\n\no p 35 
\n\no r 20 
\n\no s 34 
\n\no t 16 
\n\np a 89 
\n\np e 46 
\n\np i 20 
\n\np l 33 
\n\np o 847 
\n\np r 530 
\n\np u 11 
\n\np á 16 
\n\np ô 47 
\n\nr a 32 
\n\nr e 118 
\n\nr i 16 
\n\nr o 236 
\n\nr u 17 
\n\nr á 17 
\n\ns \s 29 
\n\ns . 14 
\n\ns a 58 
\n\ns c 15 
\n\ns e 171 
\n\ns h 12 
\n\ns i 30 
\n\ns k 25 
\n\ns l 51 
\n\ns o 42 
\n\ns p 89 
\n\ns t 319 
\n\ns u 18 
\n\ns v 67 
\n\ns w 15 
\n\ns y 17 
\n\ns í 11 
\n\ns ú 47 
\n\nt a 63 
\n\nt e 143 
\n\nt i 77 
\n\nt o 74 
\n\nt r 69 
\n\nt u 43 
\n\nt v 19 
\n\nt y 13 
\n\nt á 35 
\n\nt ý 20 
\n\nu \s 11 
\n\nu d 15 
\n\nu k 15 
\n\nu m 10 
\n\nu ž 21 
\n\nv \s 728 
\n\nv . 14 
\n\nv a 31 
\n\nv e 88 
\n\nv i 43 
\n\nv l 40 
\n\nv o 93 
\n\nv r 11 
\n\nv y 89 
\n\nv z 55 
\n\nv ä 23 
\n\nv í 10 
\n\nv ý 91 
\n\nv ď 11 
\n\nv š 30 
\n\nw e 13 
